,sent_index,token,label,chapter_tag,split_tag
24826,544,.,I-R,Chapter 24,test
24827,544,My,I-R,Chapter 24,test
24828,544,dear,I-R,Chapter 24,test
24829,544,Jane,I-R,Chapter 24,test
24830,544,",",I-R,Chapter 24,test
24831,544,Mr,I-R,Chapter 24,test
24832,544,Collins,I-R,Chapter 24,test
24833,544,is,I-R,Chapter 24,test
24834,544,a,I-R,Chapter 24,test
24835,544,conceited,I-R,Chapter 24,test
24836,544,",",I-R,Chapter 24,test
24837,544,pompous,I-R,Chapter 24,test
24838,544,",",I-R,Chapter 24,test
24839,544,narrow-minded,I-R,Chapter 24,test
24840,544,",",I-R,Chapter 24,test
24841,544,silly,I-R,Chapter 24,test
24842,544,man,I-R,Chapter 24,test
24843,544,;,I-R,Chapter 24,test
24844,544,you,I-R,Chapter 24,test
24845,544,know,I-R,Chapter 24,test
24846,544,he,I-R,Chapter 24,test
24847,544,is,I-R,Chapter 24,test
24848,544,",",I-R,Chapter 24,test
24849,544,as,I-R,Chapter 24,test
24850,544,well,I-R,Chapter 24,test
24851,544,as,I-R,Chapter 24,test
24852,544,I,I-R,Chapter 24,test
24853,544,do,I-R,Chapter 24,test
24854,544,;,I-R,Chapter 24,test
24855,544,and,I-R,Chapter 24,test
24856,544,you,I-R,Chapter 24,test
24857,544,must,I-R,Chapter 24,test
24858,544,feel,I-R,Chapter 24,test
24859,544,",",I-R,Chapter 24,test
24860,544,as,I-R,Chapter 24,test
24861,544,well,I-R,Chapter 24,test
24862,544,as,I-R,Chapter 24,test
24863,544,I,I-R,Chapter 24,test
24864,544,do,I-R,Chapter 24,test
24865,544,",",I-R,Chapter 24,test
24866,544,that,I-R,Chapter 24,test
24867,544,the,I-R,Chapter 24,test
24868,544,woman,I-R,Chapter 24,test
24869,544,who,I-R,Chapter 24,test
24870,544,married,I-R,Chapter 24,test
24871,544,him,I-R,Chapter 24,test
24872,544,can,I-R,Chapter 24,test
24873,544,not,I-R,Chapter 24,test
24874,544,have,I-R,Chapter 24,test
24875,544,a,I-R,Chapter 24,test
24876,544,proper,I-R,Chapter 24,test
24877,544,way,I-R,Chapter 24,test
24878,544,of,I-R,Chapter 24,test
24879,544,thinking,I-R,Chapter 24,test
24880,544,.,I-R,Chapter 24,test
24881,544,You,I-R,Chapter 24,test
24882,544,shall,I-R,Chapter 24,test
24883,544,not,I-R,Chapter 24,test
24884,544,defend,I-R,Chapter 24,test
24885,544,her,I-R,Chapter 24,test
24886,544,",",I-R,Chapter 24,test
24887,544,though,I-R,Chapter 24,test
24888,544,it,I-R,Chapter 24,test
24889,544,is,I-R,Chapter 24,test
24890,544,Charlotte,I-R,Chapter 24,test
24891,544,Lucas,I-R,Chapter 24,test
24892,544,.,I-R,Chapter 24,test
24893,544,You,I-R,Chapter 24,test
24894,544,shall,I-R,Chapter 24,test
24895,544,not,I-R,Chapter 24,test
24896,544,",",I-R,Chapter 24,test
24897,544,for,I-R,Chapter 24,test
24898,544,the,I-R,Chapter 24,test
24899,544,sake,I-R,Chapter 24,test
24900,544,of,I-R,Chapter 24,test
24901,544,one,I-R,Chapter 24,test
24902,544,individual,I-R,Chapter 24,test
24903,544,",",I-R,Chapter 24,test
24904,544,change,I-R,Chapter 24,test
24905,544,the,I-R,Chapter 24,test
24906,544,meaning,I-R,Chapter 24,test
24907,544,of,I-R,Chapter 24,test
24908,544,principle,I-R,Chapter 24,test
24909,544,and,I-R,Chapter 24,test
24910,544,integrity,I-R,Chapter 24,test
24911,544,",",I-R,Chapter 24,test
24912,544,nor,I-R,Chapter 24,test
24913,544,endeavour,I-R,Chapter 24,test
24914,544,to,I-R,Chapter 24,test
24915,544,persuade,I-R,Chapter 24,test
24916,544,yourself,I-R,Chapter 24,test
24917,544,or,I-R,Chapter 24,test
24918,544,me,I-R,Chapter 24,test
24919,544,",",I-R,Chapter 24,test
24920,544,that,I-R,Chapter 24,test
24921,544,selfishness,I-R,Chapter 24,test
24922,544,is,I-R,Chapter 24,test
24923,544,prudence,I-R,Chapter 24,test
24924,544,",",I-R,Chapter 24,test
24925,544,and,I-R,Chapter 24,test
24926,544,insensibility,I-R,Chapter 24,test
24927,544,of,I-R,Chapter 24,test
24928,544,danger,I-R,Chapter 24,test
24929,544,security,I-R,Chapter 24,test
24930,544,for,I-R,Chapter 24,test
24931,544,happiness,I-R,Chapter 24,test
24932,544,.,I-R,Chapter 24,test
24933,544,"""",I-R,Chapter 24,test
24934,545,"""",B-R,Chapter 24,test
24935,545,I,I-R,Chapter 24,test
24936,545,must,I-R,Chapter 24,test
24937,545,think,I-R,Chapter 24,test
24938,545,your,I-R,Chapter 24,test
24939,545,language,I-R,Chapter 24,test
24940,545,too,I-R,Chapter 24,test
24941,545,strong,I-R,Chapter 24,test
24942,545,in,I-R,Chapter 24,test
24943,545,speaking,I-R,Chapter 24,test
24944,545,of,I-R,Chapter 24,test
24945,545,both,I-R,Chapter 24,test
24946,545,",",I-R,Chapter 24,test
24947,545,"""",I-R,Chapter 24,test
24948,545,*,I-R,Chapter 24,test
24949,545,"""",I-R,Chapter 24,test
24950,545,and,I-R,Chapter 24,test
24951,545,I,I-R,Chapter 24,test
24952,545,hope,I-R,Chapter 24,test
24953,545,you,I-R,Chapter 24,test
24954,545,will,I-R,Chapter 24,test
24955,545,be,I-R,Chapter 24,test
24956,545,convinced,I-R,Chapter 24,test
24957,545,of,I-R,Chapter 24,test
24958,545,it,I-R,Chapter 24,test
24959,545,by,I-R,Chapter 24,test
24960,545,seeing,I-R,Chapter 24,test
24961,545,them,I-R,Chapter 24,test
24962,545,happy,I-R,Chapter 24,test
24963,545,together,I-R,Chapter 24,test
24964,545,.,I-R,Chapter 24,test
24965,545,But,I-R,Chapter 24,test
24966,545,enough,I-R,Chapter 24,test
24967,545,of,I-R,Chapter 24,test
24968,545,this,I-R,Chapter 24,test
24969,545,.,I-R,Chapter 24,test
24970,545,You,I-R,Chapter 24,test
24971,545,alluded,I-R,Chapter 24,test
24972,545,to,I-R,Chapter 24,test
24973,545,something,I-R,Chapter 24,test
24974,545,else,I-R,Chapter 24,test
24975,545,.,I-R,Chapter 24,test
24976,545,You,I-R,Chapter 24,test
24977,545,mentioned,I-R,Chapter 24,test
24978,545,two,I-R,Chapter 24,test
24979,545,instances,I-R,Chapter 24,test
24980,545,.,I-R,Chapter 24,test
24981,545,I,I-R,Chapter 24,test
24982,545,can,I-R,Chapter 24,test
24983,545,not,I-R,Chapter 24,test
24984,545,misunderstand,I-R,Chapter 24,test
24985,545,you,I-R,Chapter 24,test
24986,545,",",I-R,Chapter 24,test
24987,545,but,I-R,Chapter 24,test
24988,545,I,I-R,Chapter 24,test
24989,545,entreat,I-R,Chapter 24,test
24990,545,you,I-R,Chapter 24,test
24991,545,",",I-R,Chapter 24,test
24992,545,dear,I-R,Chapter 24,test
24993,545,Lizzy,I-R,Chapter 24,test
24994,545,",",I-R,Chapter 24,test
24995,545,not,I-R,Chapter 24,test
24996,545,to,I-R,Chapter 24,test
24997,545,pain,I-R,Chapter 24,test
24998,545,me,I-R,Chapter 24,test
24999,545,by,I-R,Chapter 24,test
25000,545,thinking,I-R,Chapter 24,test
25001,545,that,I-R,Chapter 24,test
25002,545,person,I-R,Chapter 24,test
25003,545,to,I-R,Chapter 24,test
25004,545,blame,I-R,Chapter 24,test
25005,545,",",I-R,Chapter 24,test
25006,545,and,I-R,Chapter 24,test
25007,545,saying,I-R,Chapter 24,test
25008,545,your,I-R,Chapter 24,test
25009,545,opinion,I-R,Chapter 24,test
25010,545,of,I-R,Chapter 24,test
25011,545,him,I-R,Chapter 24,test
25012,545,is,I-R,Chapter 24,test
25013,545,sunk,I-R,Chapter 24,test
25014,545,.,I-R,Chapter 24,test
25015,545,We,I-R,Chapter 24,test
25016,545,must,I-R,Chapter 24,test
25017,545,not,I-R,Chapter 24,test
25018,545,be,I-R,Chapter 24,test
25019,545,so,I-R,Chapter 24,test
25020,545,ready,I-R,Chapter 24,test
25021,545,to,I-R,Chapter 24,test
25022,545,fancy,I-R,Chapter 24,test
25023,545,ourselves,I-R,Chapter 24,test
25024,545,intentionally,I-R,Chapter 24,test
25025,545,injured,I-R,Chapter 24,test
25026,545,.,I-R,Chapter 24,test
25027,545,We,I-R,Chapter 24,test
25028,545,must,I-R,Chapter 24,test
25029,545,not,I-R,Chapter 24,test
25030,545,expect,I-R,Chapter 24,test
25031,545,a,I-R,Chapter 24,test
25032,545,lively,I-R,Chapter 24,test
25033,545,young,I-R,Chapter 24,test
25034,545,man,I-R,Chapter 24,test
25035,545,to,I-R,Chapter 24,test
25036,545,be,I-R,Chapter 24,test
25037,545,always,I-R,Chapter 24,test
25038,545,so,I-R,Chapter 24,test
25039,545,guarded,I-R,Chapter 24,test
25040,545,and,I-R,Chapter 24,test
25041,545,circumsect,I-R,Chapter 24,test
25042,545,.,I-R,Chapter 24,test
25043,545,It,I-R,Chapter 24,test
25044,545,is,I-R,Chapter 24,test
25045,545,very,I-R,Chapter 24,test
25046,545,often,I-R,Chapter 24,test
25047,545,nothing,I-R,Chapter 24,test
25048,545,but,I-R,Chapter 24,test
25049,545,our,I-R,Chapter 24,test
25050,545,own,I-R,Chapter 24,test
25051,545,vanity,I-R,Chapter 24,test
25052,545,that,I-R,Chapter 24,test
25053,545,deceives,I-R,Chapter 24,test
25054,545,us,I-R,Chapter 24,test
25055,545,.,I-R,Chapter 24,test
25056,545,Women,I-R,Chapter 24,test
25057,545,fancy,I-R,Chapter 24,test
25058,545,admiration,I-R,Chapter 24,test
25059,545,means,I-R,Chapter 24,test
25060,545,more,I-R,Chapter 24,test
25061,545,than,I-R,Chapter 24,test
25062,545,it,I-R,Chapter 24,test
25063,545,does,I-R,Chapter 24,test
25064,545,.,I-R,Chapter 24,test
25065,545,"""",I-R,Chapter 24,test
25066,546,"""",B-R,Chapter 24,test
25067,546,And,I-R,Chapter 24,test
25068,546,men,I-R,Chapter 24,test
25069,546,take,I-R,Chapter 24,test
25070,546,care,I-R,Chapter 24,test
25071,546,that,I-R,Chapter 24,test
25072,546,they,I-R,Chapter 24,test
25073,546,should,I-R,Chapter 24,test
25074,546,.,I-R,Chapter 24,test
25075,546,"""",I-R,Chapter 24,test
25076,547,"""",B-R,Chapter 24,test
25077,547,If,I-R,Chapter 24,test
25078,547,it,I-R,Chapter 24,test
25079,547,is,I-R,Chapter 24,test
25080,547,designedly,I-R,Chapter 24,test
25081,547,done,I-R,Chapter 24,test
25082,547,",",I-R,Chapter 24,test
25083,547,they,I-R,Chapter 24,test
25084,547,can,I-R,Chapter 24,test
25085,547,not,I-R,Chapter 24,test
25086,547,be,I-R,Chapter 24,test
25087,547,justified,I-R,Chapter 24,test
25088,547,;,I-R,Chapter 24,test
25089,547,but,I-R,Chapter 24,test
25090,547,I,I-R,Chapter 24,test
25091,547,have,I-R,Chapter 24,test
25092,547,no,I-R,Chapter 24,test
25093,547,idea,I-R,Chapter 24,test
25094,547,of,I-R,Chapter 24,test
25095,547,there,I-R,Chapter 24,test
25096,547,being,I-R,Chapter 24,test
25097,547,so,I-R,Chapter 24,test
25098,547,much,I-R,Chapter 24,test
25099,547,design,I-R,Chapter 24,test
25100,547,in,I-R,Chapter 24,test
25101,547,the,I-R,Chapter 24,test
25102,547,world,I-R,Chapter 24,test
25103,547,as,I-R,Chapter 24,test
25104,547,some,I-R,Chapter 24,test
25105,547,persons,I-R,Chapter 24,test
25106,547,imagine,I-R,Chapter 24,test
25107,547,.,I-R,Chapter 24,test
25108,547,"""",I-R,Chapter 24,test
25109,548,"""",B-R,Chapter 24,test
25110,548,I,I-R,Chapter 24,test
25111,548,am,I-R,Chapter 24,test
25112,548,far,I-R,Chapter 24,test
25113,548,from,I-R,Chapter 24,test
25114,548,attributing,I-R,Chapter 24,test
25115,548,any,I-R,Chapter 24,test
25116,548,part,I-R,Chapter 24,test
25117,548,of,I-R,Chapter 24,test
25118,548,Mr,I-R,Chapter 24,test
25119,548,Bingley,I-R,Chapter 24,test
25120,548,'s,I-R,Chapter 24,test
25121,548,conduct,I-R,Chapter 24,test
25122,548,to,I-R,Chapter 24,test
25123,548,design,I-R,Chapter 24,test
25124,548,",",I-R,Chapter 24,test
25125,548,"""",I-R,Chapter 24,test
25126,548,*,I-R,Chapter 24,test
25127,548,"""",I-R,Chapter 24,test
25128,548,but,I-R,Chapter 24,test
25129,548,without,I-R,Chapter 24,test
25130,548,scheming,I-R,Chapter 24,test
25131,548,to,I-R,Chapter 24,test
25132,548,do,I-R,Chapter 24,test
25133,548,wrong,I-R,Chapter 24,test
25134,548,",",I-R,Chapter 24,test
25135,548,or,I-R,Chapter 24,test
25136,548,to,I-R,Chapter 24,test
25137,548,make,I-R,Chapter 24,test
25138,548,others,I-R,Chapter 24,test
25139,548,unhappy,I-R,Chapter 24,test
25140,548,",",I-R,Chapter 24,test
25141,548,there,I-R,Chapter 24,test
25142,548,may,I-R,Chapter 24,test
25143,548,be,I-R,Chapter 24,test
25144,548,error,I-R,Chapter 24,test
25145,548,",",I-R,Chapter 24,test
25146,548,and,I-R,Chapter 24,test
25147,548,there,I-R,Chapter 24,test
25148,548,may,I-R,Chapter 24,test
25149,548,be,I-R,Chapter 24,test
25150,548,misery,I-R,Chapter 24,test
25151,548,.,I-R,Chapter 24,test
25152,548,Thoughtlessness,I-R,Chapter 24,test
25153,548,",",I-R,Chapter 24,test
25154,548,want,I-R,Chapter 24,test
25155,548,of,I-R,Chapter 24,test
25156,548,attention,I-R,Chapter 24,test
25157,548,to,I-R,Chapter 24,test
25158,548,other,I-R,Chapter 24,test
25159,548,people,I-R,Chapter 24,test
25160,548,'s,I-R,Chapter 24,test
25161,548,feelings,I-R,Chapter 24,test
25162,548,",",I-R,Chapter 24,test
25163,548,and,I-R,Chapter 24,test
25164,548,want,I-R,Chapter 24,test
25165,548,of,I-R,Chapter 24,test
25166,548,resolution,I-R,Chapter 24,test
25167,548,",",I-R,Chapter 24,test
25168,548,will,I-R,Chapter 24,test
25169,548,do,I-R,Chapter 24,test
25170,548,the,I-R,Chapter 24,test
25171,548,business,I-R,Chapter 24,test
25172,548,.,I-R,Chapter 24,test
25173,548,"""",I-R,Chapter 24,test
25174,549,"""",B-R,Chapter 24,test
25175,549,And,I-R,Chapter 24,test
25176,549,do,I-R,Chapter 24,test
25177,549,you,I-R,Chapter 24,test
25178,549,impute,I-R,Chapter 24,test
25179,549,it,I-R,Chapter 24,test
25180,549,to,I-R,Chapter 24,test
25181,549,either,I-R,Chapter 24,test
25182,549,of,I-R,Chapter 24,test
25183,549,those,I-R,Chapter 24,test
25184,549,?,I-R,Chapter 24,test
25185,549,"""",I-R,Chapter 24,test
25186,550,"""",B-R,Chapter 24,test
25187,550,Yes,I-R,Chapter 24,test
25188,550,;,I-R,Chapter 24,test
25189,550,to,I-R,Chapter 24,test
25190,550,the,I-R,Chapter 24,test
25191,550,last,I-R,Chapter 24,test
25192,550,.,I-R,Chapter 24,test
25193,550,But,I-R,Chapter 24,test
25194,550,if,I-R,Chapter 24,test
25195,550,I,I-R,Chapter 24,test
25196,550,go,I-R,Chapter 24,test
25197,550,on,I-R,Chapter 24,test
25198,550,",",I-R,Chapter 24,test
25199,550,I,I-R,Chapter 24,test
25200,550,shall,I-R,Chapter 24,test
25201,550,displease,I-R,Chapter 24,test
25202,550,you,I-R,Chapter 24,test
25203,550,by,I-R,Chapter 24,test
25204,550,saying,I-R,Chapter 24,test
25205,550,what,I-R,Chapter 24,test
25206,550,I,I-R,Chapter 24,test
25207,550,think,I-R,Chapter 24,test
25208,550,of,I-R,Chapter 24,test
25209,550,persons,I-R,Chapter 24,test
25210,550,you,I-R,Chapter 24,test
25211,550,esteem,I-R,Chapter 24,test
25212,550,.,I-R,Chapter 24,test
25213,550,Stop,I-R,Chapter 24,test
25214,550,me,I-R,Chapter 24,test
25215,550,whilst,I-R,Chapter 24,test
25216,550,you,I-R,Chapter 24,test
25217,550,can,I-R,Chapter 24,test
25218,550,.,I-R,Chapter 24,test
25219,550,"""",I-R,Chapter 24,test
25220,551,"""",B-R,Chapter 24,test
25221,551,You,I-R,Chapter 24,test
25222,551,persist,I-R,Chapter 24,test
25223,551,",",I-R,Chapter 24,test
25224,551,then,I-R,Chapter 24,test
25225,551,",",I-R,Chapter 24,test
25226,551,in,I-R,Chapter 24,test
25227,551,supposing,I-R,Chapter 24,test
25228,551,his,I-R,Chapter 24,test
25229,551,sisters,I-R,Chapter 24,test
25230,551,influence,I-R,Chapter 24,test
25231,551,him,I-R,Chapter 24,test
25232,551,?,I-R,Chapter 24,test
25233,551,"""",I-R,Chapter 24,test
25234,552,"""",B-R,Chapter 24,test
25235,552,Yes,I-R,Chapter 24,test
25236,552,",",I-R,Chapter 24,test
25237,552,in,I-R,Chapter 24,test
25238,552,conjunction,I-R,Chapter 24,test
25239,552,with,I-R,Chapter 24,test
25240,552,his,I-R,Chapter 24,test
25241,552,friend,I-R,Chapter 24,test
25242,552,.,I-R,Chapter 24,test
25243,552,"""",I-R,Chapter 24,test
25244,553,"""",B-R,Chapter 24,test
25245,553,I,I-R,Chapter 24,test
25246,553,can,I-R,Chapter 24,test
25247,553,not,I-R,Chapter 24,test
25248,553,believe,I-R,Chapter 24,test
25249,553,it,I-R,Chapter 24,test
25250,553,.,I-R,Chapter 24,test
25251,553,Why,I-R,Chapter 24,test
25252,553,should,I-R,Chapter 24,test
25253,553,they,I-R,Chapter 24,test
25254,553,try,I-R,Chapter 24,test
25255,553,to,I-R,Chapter 24,test
25256,553,influence,I-R,Chapter 24,test
25257,553,him,I-R,Chapter 24,test
25258,553,?,I-R,Chapter 24,test
25259,553,They,I-R,Chapter 24,test
25260,553,can,I-R,Chapter 24,test
25261,553,only,I-R,Chapter 24,test
25262,553,wish,I-R,Chapter 24,test
25263,553,his,I-R,Chapter 24,test
25264,553,happiness,I-R,Chapter 24,test
25265,553,;,I-R,Chapter 24,test
25266,553,and,I-R,Chapter 24,test
25267,553,if,I-R,Chapter 24,test
25268,553,he,I-R,Chapter 24,test
25269,553,is,I-R,Chapter 24,test
25270,553,attached,I-R,Chapter 24,test
25271,553,to,I-R,Chapter 24,test
25272,553,me,I-R,Chapter 24,test
25273,553,",",I-R,Chapter 24,test
25274,553,no,I-R,Chapter 24,test
25275,553,other,I-R,Chapter 24,test
25276,553,woman,I-R,Chapter 24,test
25277,553,can,I-R,Chapter 24,test
25278,553,secure,I-R,Chapter 24,test
25279,553,it,I-R,Chapter 24,test
25280,553,.,I-R,Chapter 24,test
25281,553,"""",I-R,Chapter 24,test
25282,554,"""",B-R,Chapter 24,test
25283,554,Your,I-R,Chapter 24,test
25284,554,first,I-R,Chapter 24,test
25285,554,position,I-R,Chapter 24,test
25286,554,is,I-R,Chapter 24,test
25287,554,false,I-R,Chapter 24,test
25288,554,.,I-R,Chapter 24,test
25289,554,They,I-R,Chapter 24,test
25290,554,may,I-R,Chapter 24,test
25291,554,wish,I-R,Chapter 24,test
25292,554,many,I-R,Chapter 24,test
25293,554,things,I-R,Chapter 24,test
25294,554,besides,I-R,Chapter 24,test
25295,554,his,I-R,Chapter 24,test
25296,554,happiness,I-R,Chapter 24,test
25297,554,;,I-R,Chapter 24,test
25298,554,they,I-R,Chapter 24,test
25299,554,may,I-R,Chapter 24,test
25300,554,wish,I-R,Chapter 24,test
25301,554,his,I-R,Chapter 24,test
25302,554,increase,I-R,Chapter 24,test
25303,554,of,I-R,Chapter 24,test
25304,554,wealth,I-R,Chapter 24,test
25305,554,and,I-R,Chapter 24,test
25306,554,consequence,I-R,Chapter 24,test
25307,554,;,I-R,Chapter 24,test
25308,554,they,I-R,Chapter 24,test
25309,554,may,I-R,Chapter 24,test
25310,554,wish,I-R,Chapter 24,test
25311,554,him,I-R,Chapter 24,test
25312,554,to,I-R,Chapter 24,test
25313,554,marry,I-R,Chapter 24,test
25314,554,a,I-R,Chapter 24,test
25315,554,girl,I-R,Chapter 24,test
25316,554,who,I-R,Chapter 24,test
25317,554,has,I-R,Chapter 24,test
25318,554,all,I-R,Chapter 24,test
25319,554,the,I-R,Chapter 24,test
25320,554,importance,I-R,Chapter 24,test
25321,554,of,I-R,Chapter 24,test
25322,554,money,I-R,Chapter 24,test
25323,554,",",I-R,Chapter 24,test
25324,554,great,I-R,Chapter 24,test
25325,554,connections,I-R,Chapter 24,test
25326,554,",",I-R,Chapter 24,test
25327,554,and,I-R,Chapter 24,test
25328,554,pride,I-R,Chapter 24,test
25329,554,.,I-R,Chapter 24,test
25330,554,"""",I-R,Chapter 24,test
25331,555,"""",B-R,Chapter 24,test
25332,555,Beyond,I-R,Chapter 24,test
25333,555,a,I-R,Chapter 24,test
25334,555,doubt,I-R,Chapter 24,test
25335,555,",",I-R,Chapter 24,test
25336,555,they,I-R,Chapter 24,test
25337,555,do,I-R,Chapter 24,test
25338,555,wish,I-R,Chapter 24,test
25339,555,him,I-R,Chapter 24,test
25340,555,to,I-R,Chapter 24,test
25341,555,choose,I-R,Chapter 24,test
25342,555,MissDarcy,I-R,Chapter 24,test
25343,555,",",I-R,Chapter 24,test
25344,555,"""",I-R,Chapter 24,test
25345,555,*,I-R,Chapter 24,test
25346,555,"""",I-R,Chapter 24,test
25347,555,but,I-R,Chapter 24,test
25348,555,this,I-R,Chapter 24,test
25349,555,may,I-R,Chapter 24,test
25350,555,be,I-R,Chapter 24,test
25351,555,from,I-R,Chapter 24,test
25352,555,better,I-R,Chapter 24,test
25353,555,feelings,I-R,Chapter 24,test
25354,555,than,I-R,Chapter 24,test
25355,555,you,I-R,Chapter 24,test
25356,555,are,I-R,Chapter 24,test
25357,555,supposing,I-R,Chapter 24,test
25358,555,.,I-R,Chapter 24,test
25359,555,They,I-R,Chapter 24,test
25360,555,have,I-R,Chapter 24,test
25361,555,known,I-R,Chapter 24,test
25362,555,her,I-R,Chapter 24,test
25363,555,much,I-R,Chapter 24,test
25364,555,longer,I-R,Chapter 24,test
25365,555,than,I-R,Chapter 24,test
25366,555,they,I-R,Chapter 24,test
25367,555,have,I-R,Chapter 24,test
25368,555,known,I-R,Chapter 24,test
25369,555,me,I-R,Chapter 24,test
25370,555,;,I-R,Chapter 24,test
25371,555,no,I-R,Chapter 24,test
25372,555,wonder,I-R,Chapter 24,test
25373,555,if,I-R,Chapter 24,test
25374,555,they,I-R,Chapter 24,test
25375,555,love,I-R,Chapter 24,test
25376,555,her,I-R,Chapter 24,test
25377,555,better,I-R,Chapter 24,test
25378,555,.,I-R,Chapter 24,test
25379,555,But,I-R,Chapter 24,test
25380,555,",",I-R,Chapter 24,test
25381,555,whatever,I-R,Chapter 24,test
25382,555,may,I-R,Chapter 24,test
25383,555,be,I-R,Chapter 24,test
25384,555,their,I-R,Chapter 24,test
25385,555,own,I-R,Chapter 24,test
25386,555,wishes,I-R,Chapter 24,test
25387,555,",",I-R,Chapter 24,test
25388,555,it,I-R,Chapter 24,test
25389,555,is,I-R,Chapter 24,test
25390,555,very,I-R,Chapter 24,test
25391,555,unlikely,I-R,Chapter 24,test
25392,555,they,I-R,Chapter 24,test
25393,555,should,I-R,Chapter 24,test
25394,555,have,I-R,Chapter 24,test
25395,555,opposed,I-R,Chapter 24,test
25396,555,their,I-R,Chapter 24,test
25397,555,brother,I-R,Chapter 24,test
25398,555,'s,I-R,Chapter 24,test
25399,555,.,I-R,Chapter 24,test
25400,555,What,I-R,Chapter 24,test
25401,555,sister,I-R,Chapter 24,test
25402,555,would,I-R,Chapter 24,test
25403,555,think,I-R,Chapter 24,test
25404,555,herself,I-R,Chapter 24,test
25405,555,at,I-R,Chapter 24,test
25406,555,liberty,I-R,Chapter 24,test
25407,555,to,I-R,Chapter 24,test
25408,555,do,I-R,Chapter 24,test
25409,555,it,I-R,Chapter 24,test
25410,555,",",I-R,Chapter 24,test
25411,555,unless,I-R,Chapter 24,test
25412,555,there,I-R,Chapter 24,test
25413,555,were,I-R,Chapter 24,test
25414,555,something,I-R,Chapter 24,test
25415,555,very,I-R,Chapter 24,test
25416,555,objectionable,I-R,Chapter 24,test
25417,555,?,I-R,Chapter 24,test
25418,555,If,I-R,Chapter 24,test
25419,555,they,I-R,Chapter 24,test
25420,555,believed,I-R,Chapter 24,test
25421,555,him,I-R,Chapter 24,test
25422,555,attached,I-R,Chapter 24,test
25423,555,to,I-R,Chapter 24,test
25424,555,me,I-R,Chapter 24,test
25425,555,",",I-R,Chapter 24,test
25426,555,they,I-R,Chapter 24,test
25427,555,would,I-R,Chapter 24,test
25428,555,not,I-R,Chapter 24,test
25429,555,try,I-R,Chapter 24,test
